Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Jigsaw,JigsawCompanyId,CleanStatus,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,OperatingHoursId,CustomerPriority__c,SLA__c,Active__c,NumberofLocations__c,UpsellOpportunity__c,SLASerialNumber__c,SLAExpirationDate__c,,PrimaryContact__c,Sector__c,Tier__c
70812,,,Best For You Organics Company pte.Ltd 3,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_pte.ltd_3.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5104,Insurance,Tier 1
70813,,,Contoso Suites Ltd 7,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_ltd_7.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,Insurance,Tier 2
70814,,,Contoso Suites pte.Ltd 0,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_pte.ltd_0.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024,Insurance,Tier 1
70815,,,Consolidated Messenger Corp 9,Account,6006,,,,,,,,,,,,,,,,,,,,consolidatedmessenger_corp_9.com,,,Financial Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5031,Insurance,Tier 2
70816,,,"Fabrikam, Inc. Ltd 8",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_ltd_8.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5158,Insurance,Tier 3
70817,,,"Fabrikam, Inc. Corp 1",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_corp_1.com,,,Financial Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5155,Insurance,Tier 2
70818,,,"Fabrikam, Inc. Corp 5",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_corp_5.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5172,Insurance,Tier 1
70819,,,"Fabrikam, Inc. LLC 0",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_llc_0.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5105,Insurance,Tier 3
70820,,,Fabrikam Residences Ltd 7,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_ltd_7.com,,,Financial Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5107,Insurance,Tier 3
70821,,,Fabrikam Residences Inc 0,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_inc_0.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5113,Insurance,Tier 2
70822,,,Fabrikam Residences Inc 4,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_inc_4.com,,,Financial Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5096,Insurance,Tier 3
70823,,,Fabrikam Residences Inc 8,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_inc_8.com,,,Financial Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100,Insurance,Tier 3
70824,,,First Up Consultants Corp 0,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_corp_0.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5148,Insurance,Tier 1
70825,,,First Up Consultants LLC 3,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_llc_3.com,,,Financial Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5054,Insurance,Tier 3
70826,,,Fourth Coffee pte.Ltd 5,Account,6010,,,,,,,,,,,,,,,,,,,,fourthcoffee_pte.ltd_5.com,,,Financial Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5083,Insurance,Tier 2
70827,,,Graphic Design Institute Ltd 1,Account,6011,,,,,,,,,,,,,,,,,,,,graphicdesigninstitute_ltd_1.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5050,Insurance,Tier 1
70828,,,Graphic Design Institute Corp 0,Account,6011,,,,,,,,,,,,,,,,,,,,graphicdesigninstitute_corp_0.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5012,Insurance,Tier 1
70829,,,Graphic Design Institute LLC 2,Account,6011,,,,,,,,,,,,,,,,,,,,graphicdesigninstitute_llc_2.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167,Insurance,Tier 1
70830,,,Graphic Design Institute Inc 0,Account,6011,,,,,,,,,,,,,,,,,,,,graphicdesigninstitute_inc_0.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5011,Insurance,Tier 3
70831,,,Graphic Design Institute Inc 4,Account,6011,,,,,,,,,,,,,,,,,,,,graphicdesigninstitute_inc_4.com,,,Financial Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5093,Insurance,Tier 2
70832,,,Graphic Design Institute pte.Ltd 1,Account,6011,,,,,,,,,,,,,,,,,,,,graphicdesigninstitute_pte.ltd_1.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5007,Insurance,Tier 3
70833,,,Lamna Healthcare Company Ltd 0,Account,6013,,,,,,,,,,,,,,,,,,,,lamnahealthcare_ltd_0.com,,,Financial Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5044,Insurance,Tier 2
70834,,,Lamna Healthcare Company Ltd 4,Account,6013,,,,,,,,,,,,,,,,,,,,lamnahealthcare_ltd_4.com,,,Financial Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5149,Insurance,Tier 2
70835,,,Lamna Healthcare Company Ltd 9,Account,6013,,,,,,,,,,,,,,,,,,,,lamnahealthcare_ltd_9.com,,,Financial Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5045,Insurance,Tier 3
70836,,,Lamna Healthcare Company LLC 0,Account,6013,,,,,,,,,,,,,,,,,,,,lamnahealthcare_llc_0.com,,,Financial Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100,Insurance,Tier 2
70837,,,Lamna Healthcare Company LLC 3,Account,6013,,,,,,,,,,,,,,,,,,,,lamnahealthcare_llc_3.com,,,Financial Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5171,Insurance,Tier 3
70838,,,Lamna Healthcare Company LLC 6,Account,6013,,,,,,,,,,,,,,,,,,,,lamnahealthcare_llc_6.com,,,Financial Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5141,Insurance,Tier 2
70839,,,Lucerne Publishing Ltd 2,Account,6015,,,,,,,,,,,,,,,,,,,,lucernepublishing_ltd_2.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5020,Insurance,Tier 1
70840,,,Lucerne Publishing LLC 6,Account,6015,,,,,,,,,,,,,,,,,,,,lucernepublishing_llc_6.com,,,Financial Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5092,Insurance,Tier 1
70841,,,Lucerne Publishing Inc 5,Account,6015,,,,,,,,,,,,,,,,,,,,lucernepublishing_inc_5.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5142,Insurance,Tier 3
70842,,,Margie's Travel Inc 5,Account,6016,,,,,,,,,,,,,,,,,,,,margiestravel_inc_5.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5172,Insurance,Tier 2
70843,,,Margie's Travel pte.Ltd 2,Account,6016,,,,,,,,,,,,,,,,,,,,margiestravel_pte.ltd_2.com,,,Financial Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5035,Insurance,Tier 1
70844,,,Munson's Pickles and Preserves Farm Ltd 2,Account,6017,,,,,,,,,,,,,,,,,,,,munsonspicklesandpreservesfarm_ltd_2.com,,,Financial Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5012,Insurance,Tier 3
70845,,,Munson's Pickles and Preserves Farm Ltd 4,Account,6017,,,,,,,,,,,,,,,,,,,,munsonspicklesandpreservesfarm_ltd_4.com,,,Financial Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5132,Insurance,Tier 2
70846,,,Munson's Pickles and Preserves Farm Corp 0,Account,6017,,,,,,,,,,,,,,,,,,,,munsonspicklesandpreservesfarm_corp_0.com,,,Financial Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5052,Insurance,Tier 2
70847,,,Munson's Pickles and Preserves Farm Corp 9,Account,6017,,,,,,,,,,,,,,,,,,,,munsonspicklesandpreservesfarm_corp_9.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5028,Insurance,Tier 3
70848,,,Munson's Pickles and Preserves Farm pte.Ltd 9,Account,6017,,,,,,,,,,,,,,,,,,,,munsonspicklesandpreservesfarm_pte.ltd_9.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5127,Insurance,Tier 3
70849,,,Nod Publishers LLC 0,Account,6018,,,,,,,,,,,,,,,,,,,,nodpublishers_llc_0.com,,,Financial Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5043,Insurance,Tier 1
70850,,,Northwind Traders Ltd 3,Account,6019,,,,,,,,,,,,,,,,,,,,northwindtraders_ltd_3.com,,,Financial Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5124,Insurance,Tier 1
70851,,,Northwind Traders Inc 4,Account,6019,,,,,,,,,,,,,,,,,,,,northwindtraders_inc_4.com,,,Financial Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5030,Insurance,Tier 1
70852,,,Northwind Traders pte.Ltd 2,Account,6019,,,,,,,,,,,,,,,,,,,,northwindtraders_pte.ltd_2.com,,,Financial Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5150,Insurance,Tier 2
70853,,,Northwind Traders pte.Ltd 6,Account,6019,,,,,,,,,,,,,,,,,,,,northwindtraders_pte.ltd_6.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5101,Insurance,Tier 2
70854,,,"Proseware, Inc. Ltd 3",Account,6020,,,,,,,,,,,,,,,,,,,,proseware_ltd_3.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5154,Insurance,Tier 3
70855,,,"Proseware, Inc. Corp 7",Account,6020,,,,,,,,,,,,,,,,,,,,proseware_corp_7.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5075,Insurance,Tier 1
70856,,,"Proseware, Inc. Inc 2",Account,6020,,,,,,,,,,,,,,,,,,,,proseware_inc_2.com,,,Financial Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5085,Insurance,Tier 2
70857,,,Southridge Video Ltd 0,Account,6022,,,,,,,,,,,,,,,,,,,,southridgevideo_ltd_0.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5108,Insurance,Tier 1
70858,,,Southridge Video LLC 2,Account,6022,,,,,,,,,,,,,,,,,,,,southridgevideo_llc_2.com,,,Financial Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5043,Insurance,Tier 1
70859,,,Southridge Video LLC 4,Account,6022,,,,,,,,,,,,,,,,,,,,southridgevideo_llc_4.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5163,Insurance,Tier 2
70860,,,Tailspin Toys Ltd 1,Account,6023,,,,,,,,,,,,,,,,,,,,tailspintoys_ltd_1.com,,,Financial Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5120,Insurance,Tier 1
70861,,,Tailspin Toys pte.Ltd 8,Account,6023,,,,,,,,,,,,,,,,,,,,tailspintoys_pte.ltd_8.com,,,Financial Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5149,Insurance,Tier 3
70862,,,Tailwind Traders pte.Ltd 0,Account,6024,,,,,,,,,,,,,,,,,,,,tailwindtraders_pte.ltd_0.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023,Insurance,Tier 3
70863,,,The Phone Company LLC 5,Account,6025,,,,,,,,,,,,,,,,,,,,thephone-company_llc_5.com,,,Financial Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5083,Insurance,Tier 2
70864,,,The Phone Company LLC 9,Account,6025,,,,,,,,,,,,,,,,,,,,thephone-company_llc_9.com,,,Financial Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5107,Insurance,Tier 3
70865,,,"VanArsdel, Ltd. Corp 8",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_corp_8.com,,,Financial Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5047,Insurance,Tier 3
70866,,,"VanArsdel, Ltd. LLC 0",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_llc_0.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,Insurance,Tier 3
70867,,,"VanArsdel, Ltd. Inc 6",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_inc_6.com,,,Financial Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5138,Insurance,Tier 1
70868,,,Wide World Importers pte.Ltd 3,Account,6027,,,,,,,,,,,,,,,,,,,,wideworldimporters_pte.ltd_3.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5117,Insurance,Tier 2
70869,,,Wide World Importers pte.Ltd 6,Account,6027,,,,,,,,,,,,,,,,,,,,wideworldimporters_pte.ltd_6.com,,,Financial Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5015,Insurance,Tier 1
70870,,,Wingtip Toys Corp 5,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_corp_5.com,,,Financial Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5033,Insurance,Tier 3
70871,,,Wingtip Toys LLC 2,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_llc_2.com,,,Financial Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5006,Insurance,Tier 3
70872,,,Wingtip Toys LLC 4,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_llc_4.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5080,Insurance,Tier 2
70873,,,Wingtip Toys LLC 8,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_llc_8.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5039,Insurance,Tier 2
70874,,,Wingtip Toys pte.Ltd 0,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_pte.ltd_0.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5040,Insurance,Tier 3
70875,,,Woodgrove Bank Corp 6,Account,6029,,,,,,,,,,,,,,,,,,,,woodgrovebank_corp_6.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5080,Insurance,Tier 2
70876,,,Adatum Corporation Corp 9,Account,6000,,,,,,,,,,,,,,,,,,,,adatum_corp_9.com,,,Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5085,Transportation Services ,Tier 3
70877,,,Adatum Corporation pte.Ltd 1,Account,6000,,,,,,,,,,,,,,,,,,,,adatum_pte.ltd_1.com,,,Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5102,Transportation Services ,Tier 2
70878,,,Adventure Works Cycles pte.Ltd 2,Account,6001,,,,,,,,,,,,,,,,,,,,adventure-works_pte.ltd_2.com,,,Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5011,Transportation Services ,Tier 2
70879,,,Alpine Ski House Inc 3,Account,6002,,,,,,,,,,,,,,,,,,,,alpineskihouse_inc_3.com,,,Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5047,Transportation Services ,Tier 2
70880,,,Alpine Ski House Inc 6,Account,6002,,,,,,,,,,,,,,,,,,,,alpineskihouse_inc_6.com,,,Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5128,Transportation Services ,Tier 3
70881,,,Bellows College Ltd 5,Account,6003,,,,,,,,,,,,,,,,,,,,bellowscollege_ltd_5.com,,,Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5091,Transportation Services ,Tier 2
70882,,,Bellows College Corp 9,Account,6003,,,,,,,,,,,,,,,,,,,,bellowscollege_corp_9.com,,,Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5126,Transportation Services ,Tier 1
70883,,,Best For You Organics Company Inc 0,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_inc_0.com,,,Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5076,Transportation Services ,Tier 3
70884,,,Best For You Organics Company Inc 4,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_inc_4.com,,,Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5061,Transportation Services ,Tier 2
70885,,,Best For You Organics Company Inc 9,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_inc_9.com,,,Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5141,Transportation Services ,Tier 2
70886,,,Contoso Suites Ltd 6,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_ltd_6.com,,,Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5059,Transportation Services ,Tier 1
70887,,,Contoso Suites Corp 1,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_corp_1.com,,,Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5141,Transportation Services ,Tier 2
70888,,,Contoso Suites pte.Ltd 9,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_pte.ltd_9.com,,,Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5108,Transportation Services ,Tier 3
70889,,,Consolidated Messenger LLC 2,Account,6006,,,,,,,,,,,,,,,,,,,,consolidatedmessenger_llc_2.com,,,Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5155,Transportation Services ,Tier 1
70890,,,"Fabrikam, Inc. Ltd 2",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_ltd_2.com,,,Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,Transportation Services ,Tier 3
70891,,,Fabrikam Residences Ltd 3,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_ltd_3.com,,,Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5010,Transportation Services ,Tier 1
70892,,,Fabrikam Residences Inc 1,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_inc_1.com,,,Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5094,Transportation Services ,Tier 2
70893,,,Fabrikam Residences Inc 2,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_inc_2.com,,,Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5120,Transportation Services ,Tier 3
70894,,,Fabrikam Residences Inc 3,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_inc_3.com,,,Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5014,Transportation Services ,Tier 1
70895,,,Fabrikam Residences pte.Ltd 3,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_pte.ltd_3.com,,,Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5066,Transportation Services ,Tier 3
70896,,,Fabrikam Residences pte.Ltd 6,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_pte.ltd_6.com,,,Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5036,Transportation Services ,Tier 3
70897,,,First Up Consultants LLC 0,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_llc_0.com,,,Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5007,Transportation Services ,Tier 1
70898,,,First Up Consultants LLC 7,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_llc_7.com,,,Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5040,Transportation Services ,Tier 1
70899,,,First Up Consultants Inc 4,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_inc_4.com,,,Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5017,Transportation Services ,Tier 2
70900,,,First Up Consultants Inc 6,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_inc_6.com,,,Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5068,Transportation Services ,Tier 3
70901,,,Fourth Coffee pte.Ltd 2,Account,6010,,,,,,,,,,,,,,,,,,,,fourthcoffee_pte.ltd_2.com,,,Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5078,Transportation Services ,Tier 1
70902,,,Fourth Coffee pte.Ltd 6,Account,6010,,,,,,,,,,,,,,,,,,,,fourthcoffee_pte.ltd_6.com,,,Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5077,Transportation Services ,Tier 1
70903,,,Graphic Design Institute LLC 3,Account,6011,,,,,,,,,,,,,,,,,,,,graphicdesigninstitute_llc_3.com,,,Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5130,Transportation Services ,Tier 1
70904,,,Graphic Design Institute LLC 7,Account,6011,,,,,,,,,,,,,,,,,,,,graphicdesigninstitute_llc_7.com,,,Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165,Transportation Services ,Tier 1
70905,,,Graphic Design Institute pte.Ltd 5,Account,6011,,,,,,,,,,,,,,,,,,,,graphicdesigninstitute_pte.ltd_5.com,,,Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5128,Transportation Services ,Tier 3
70906,,,Humongous Insurance Ltd 5,Account,6012,,,,,,,,,,,,,,,,,,,,humongousinsurance_ltd_5.com,,,Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5030,Transportation Services ,Tier 2
70907,,,Humongous Insurance Ltd 7,Account,6012,,,,,,,,,,,,,,,,,,,,humongousinsurance_ltd_7.com,,,Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5066,Transportation Services ,Tier 1
70908,,,Humongous Insurance pte.Ltd 3,Account,6012,,,,,,,,,,,,,,,,,,,,humongousinsurance_pte.ltd_3.com,,,Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5007,Transportation Services ,Tier 3
70909,,,Humongous Insurance pte.Ltd 7,Account,6012,,,,,,,,,,,,,,,,,,,,humongousinsurance_pte.ltd_7.com,,,Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5151,Transportation Services ,Tier 1
70910,,,Lamna Healthcare Company LLC 2,Account,6013,,,,,,,,,,,,,,,,,,,,lamnahealthcare_llc_2.com,,,Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5141,Transportation Services ,Tier 3
70911,,,Lamna Healthcare Company Inc 8,Account,6013,,,,,,,,,,,,,,,,,,,,lamnahealthcare_inc_8.com,,,Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5040,Transportation Services ,Tier 1
70912,,,Lamna Healthcare Company pte.Ltd 8,Account,6013,,,,,,,,,,,,,,,,,,,,lamnahealthcare_pte.ltd_8.com,,,Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5124,Transportation Services ,Tier 3
70913,,,Liberty's Delightful Sinful Bakery & Cafe LLC 2,Account,6014,,,,,,,,,,,,,,,,,,,,libertysdelightfulsinfulbakeryandcafe_llc_2.com,,,Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5076,Transportation Services ,Tier 1
70914,,,Liberty's Delightful Sinful Bakery & Cafe LLC 7,Account,6014,,,,,,,,,,,,,,,,,,,,libertysdelightfulsinfulbakeryandcafe_llc_7.com,,,Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5150,Transportation Services ,Tier 1
70915,,,Liberty's Delightful Sinful Bakery & Cafe pte.Ltd 2,Account,6014,,,,,,,,,,,,,,,,,,,,libertysdelightfulsinfulbakeryandcafe_pte.ltd_2.com,,,Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5012,Transportation Services ,Tier 3
70916,,,Liberty's Delightful Sinful Bakery & Cafe pte.Ltd 9,Account,6014,,,,,,,,,,,,,,,,,,,,libertysdelightfulsinfulbakeryandcafe_pte.ltd_9.com,,,Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5071,Transportation Services ,Tier 2
70917,,,Lucerne Publishing Corp 6,Account,6015,,,,,,,,,,,,,,,,,,,,lucernepublishing_corp_6.com,,,Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5041,Transportation Services ,Tier 3
70918,,,Margie's Travel Ltd 2,Account,6016,,,,,,,,,,,,,,,,,,,,margiestravel_ltd_2.com,,,Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5127,Transportation Services ,Tier 3
70919,,,Margie's Travel Corp 2,Account,6016,,,,,,,,,,,,,,,,,,,,margiestravel_corp_2.com,,,Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5147,Transportation Services ,Tier 1
70920,,,Margie's Travel Corp 3,Account,6016,,,,,,,,,,,,,,,,,,,,margiestravel_corp_3.com,,,Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,Transportation Services ,Tier 3
